1,3,5,10,15
0.2732321000075899,0.3775583000096958,0.27995080000255257,0.39451610000105575,0.30486209999071434
0.2478125000197906,0.23917340001207776,0.2420861000136938,0.24069169998983853,0.24142679999931715
0.2300600000016857,0.23959320000722073,0.35878400001092814,0.23874999998952262,0.29767810000339523
0.23884109998471104,0.23909819999244064,0.2976959000225179,0.23789360001683235,0.2379823000228498
0.2405614000163041,0.23922570000286214,0.23886379998293705,0.2398228999809362,0.23918860001140274
0.23725669999839738,0.23965070000849664,0.2980919000110589,0.23926090000895783,0.30080480000469834
0.23959940002532676,0.23944780000601895,0.2994522000080906,0.2405725999851711,0.23769979999633506
0.23920919999363832,0.24032919999444857,0.29864480000105686,0.23672989997430705,0.2397278999851551
0.24019070001668297,0.23813039998640306,0.29964069998823106,0.2418203999986872,0.3008638999890536
0.23815309998462908,0.2400844999938272,0.23979110000072978,0.23737550000078045,0.23688730000867508
0.24017010000534356,0.2386119000148028,0.23967970002559014,0.23999649999313988,0.2395801999955438
0.23920159999397583,0.23870139999780804,0.29927230000612326,0.23861669999314472,0.23962659999961033
0.2396520999900531,0.2412700999993831,0.23846079999930225,0.23874060000525787,0.2403092000167817
0.23944800000754185,0.23781469999812543,0.2397478999919258,0.24003179999999702,0.29734210000606254
0.23988430001190864,0.24093529998208396,0.35908729999209754,0.23935700001311488,0.3588598000060301
0.24009199999272823,0.23748879999038763,0.2981669000000693,0.29909039998892695,0.30235879999236204
0.23894109998946078,0.23877220001304522,0.24009549999027513,0.2411951000103727,0.2371153999993112
0.23893439999665134,0.24708259999169968,0.47953149999375455,0.238952200015774,0.3566928999789525
0.24042650000774302,0.2325268000131473,0.4629318999941461,0.23939400000381283,0.3606218000059016
0.23843870000564493,0.23838919997797348,0.256768799998099,0.23728820000542328,0.41860030000680126
0.24121379997814074,0.2395294999878388,0.23794200000702403,0.23927950000506826,0.23993439998594113
0.239287600008538,0.24206600000616163,0.35927950000041164,0.2420912999950815,0.4183171000040602
0.27747179998550564,0.23741589998826385,0.23960050000459887,0.23617220000596717,0.36002449999796227
0.20000419998541474,0.23928059998434037,0.23957099998369813,0.24035139998886734,0.3002195000008214
0.24017999999341555,0.23920739997993223,0.29927970000426285,0.2385280000162311,0.23897100001340732
0.23861120000947267,0.23944289999781176,0.240373799984809,0.2397048000129871,0.2388028999848757
0.23923259999719448,0.23824790000799112,0.23980179999489337,0.2390863000182435,0.23925370001234114
0.2391185000014957,0.23940489999949932,0.23828580000554211,0.24141020001843572,0.2983686000225134
0.2406050999998115,0.23999550001462922,0.23863609999534674,0.23770960001274943,0.30055389998597093
0.23837669999920763,0.23886299997684546,0.23889999999664724,0.23952500001178123,0.23834170002373867
0.23966890000156127,0.24121619999641553,0.2392937999975402,0.23885329999029636,0.24022230002447031
0.2392703000223264,0.23754530001315288,0.2809135999996215,0.30016960002831183,0.2392386000137776
0.23973850000766106,0.23836560000199825,0.3097217000031378,0.23752170000807382,0.2388945999846328
0.2403844999789726,0.2389625000068918,0.23727969999890774,0.2383387000008952,0.23992200000793673
0.23786110000219196,0.2400772999972105,0.23894390001078136,0.24107910000020638,0.2383294999890495
0.23916249998728745,0.23872570000821725,0.23937339999247342,0.35808480001287535,0.24127519998000935
0.23997789999702945,0.2395531999936793,0.24039230000926182,0.23995879999711178,0.2971718000189867
0.2987138999742456,0.2999855999951251,0.2388554000062868,0.30073029999039136,0.29940419999184087
0.23874329999671318,0.23998949999804609,0.23831459999200888,0.35697829999844544,0.2395775000040885
0.2386599000019487,0.23803180002141744,0.24331469999742694,0.2476508000108879,0.23910519998753443
